"Per Pupil Expenditures by Function (District), 2019-20"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Waterbury School District","=""1510011""","Instruction","$189,001,142",19004,1,"$9,945"
"Waterbury School District","=""1510011""","Support services - students","$9,551,526",18697,2,"$511"
"Waterbury School District","=""1510011""","Support services - instruction","$23,515,120",18697,2,"$1,258"
"Waterbury School District","=""1510011""","Support services - general administration","$7,406,980",18697,2,"$396"
"Waterbury School District","=""1510011""","Support services - school based administration","$15,312,194",18697,2,"$819"
"Waterbury School District","=""1510011""","Central and other support services","$4,962,425",18697,2,"$265"
"Waterbury School District","=""1510011""","Operation and maintenance of plant","$16,797,996",18697,2,"$898"
"Waterbury School District","=""1510011""","Student transportation services","$13,255,782",14318,3,"$926"
"Waterbury School District","=""1510011""","Food services","$0",18697,2,"$0"
"Waterbury School District","=""1510011""","Enterprise operations","$10,463,745",18697,2,"$560"
"Waterbury School District","=""1510011""","Minor school construction","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Total","$290,266,909",19004,1,"$15,274"
"Waterford School District","=""1520011""","Instruction","$32,940,523",2656,1,"$12,402"
"Waterford School District","=""1520011""","Support services - students","$3,466,301",2446,2,"$1,417"
"Waterford School District","=""1520011""","Support services - instruction","$2,492,207",2446,2,"$1,019"
"Waterford School District","=""1520011""","Support services - general administration","$2,131,142",2446,2,"$871"
"Waterford School District","=""1520011""","Support services - school based administration","$2,126,582",2446,2,"$869"
"Waterford School District","=""1520011""","Central and other support services","$759,569",2446,2,"$311"
"Waterford School District","=""1520011""","Operation and maintenance of plant","$4,533,611",2446,2,"$1,853"
"Waterford School District","=""1520011""","Student transportation services","$2,427,326",2448,3,"$992"
"Waterford School District","=""1520011""","Food services","$52,165",2446,2,"$21"
"Waterford School District","=""1520011""","Enterprise operations","$752,286",2446,2,"$308"
"Waterford School District","=""1520011""","Minor school construction","N/A","N/A","N/A","N/A"
"Waterford School District","=""1520011""","Total","$51,681,711",2656,1,"$19,458"
"Watertown School District","=""1530011""","Instruction","$31,609,498",2813,1,"$11,237"
"Watertown School District","=""1530011""","Support services - students","$1,577,173",2705,2,"$583"
"Watertown School District","=""1530011""","Support services - instruction","$417,653",2705,2,"$154"
"Watertown School District","=""1530011""","Support services - general administration","$1,924,552",2705,2,"$711"
"Watertown School District","=""1530011""","Support services - school based administration","$3,239,196",2705,2,"$1,197"
"Watertown School District","=""1530011""","Central and other support services","$927,388",2705,2,"$343"
"Watertown School District","=""1530011""","Operation and maintenance of plant","$5,693,755",2705,2,"$2,105"
"Watertown School District","=""1530011""","Student transportation services","$2,365,253",2905,3,"$814"
"Watertown School District","=""1530011""","Food services","$5,248",2705,2,"$2"
"Watertown School District","=""1530011""","Enterprise operations","$0",2705,2,"$0"
"Watertown School District","=""1530011""","Minor school construction","N/A","N/A","N/A","N/A"
"Watertown School District","=""1530011""","Total","$47,759,716",2813,1,"$16,978"
"West Hartford School District","=""1550011""","Instruction","$110,437,562",9916,1,"$11,137"
"West Hartford School District","=""1550011""","Support services - students","$13,856,858",9437,2,"$1,468"
"West Hartford School District","=""1550011""","Support services - instruction","$8,722,190",9437,2,"$924"
"West Hartford School District","=""1550011""","Support services - general administration","$3,004,636",9437,2,"$318"
"West Hartford School District","=""1550011""","Support services - school based administration","$12,726,426",9437,2,"$1,349"
"West Hartford School District","=""1550011""","Central and other support services","$3,300,852",9437,2,"$350"
"West Hartford School District","=""1550011""","Operation and maintenance of plant","$15,507,942",9437,2,"$1,643"
"West Hartford School District","=""1550011""","Student transportation services","$8,346,005",6075,3,"$1,374"
"West Hartford School District","=""1550011""","Food services","$0",9437,2,"$0"
"West Hartford School District","=""1550011""","Enterprise operations","$1,249,141",9437,2,"$132"
"West Hartford School District","=""1550011""","Minor school construction","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Total","$177,151,611",9916,1,"$17,865"
"West Haven School District","=""1560011""","Instruction","$79,252,693",6826,1,"$11,610"
"West Haven School District","=""1560011""","Support services - students","$3,264,258",5756,2,"$567"
"West Haven School District","=""1560011""","Support services - instruction","$523,848",5756,2,"$91"
"West Haven School District","=""1560011""","Support services - general administration","$4,030,277",5756,2,"$700"
"West Haven School District","=""1560011""","Support services - school based administration","$3,957,616",5756,2,"$688"
"West Haven School District","=""1560011""","Central and other support services","$1,260,913",5756,2,"$219"
"West Haven School District","=""1560011""","Operation and maintenance of plant","$7,677,258",5756,2,"$1,334"
"West Haven School District","=""1560011""","Student transportation services","$4,769,962",4774,3,"$999"
"West Haven School District","=""1560011""","Food services","$0",5756,2,"$0"
"West Haven School District","=""1560011""","Enterprise operations","$355,222",5756,2,"$62"
"West Haven School District","=""1560011""","Minor school construction","N/A","N/A","N/A","N/A"
"West Haven School District","=""1560011""","Total","$105,092,047",6826,1,"$15,396"
"Westbrook School District","=""1540011""","Instruction","$12,975,240",676,1,"$19,194"
"Westbrook School District","=""1540011""","Support services - students","$387,657",664,2,"$584"
"Westbrook School District","=""1540011""","Support services - instruction","$370,043",664,2,"$557"
"Westbrook School District","=""1540011""","Support services - general administration","$841,324",664,2,"$1,267"
"Westbrook School District","=""1540011""","Support services - school based administration","$891,494",664,2,"$1,343"
"Westbrook School District","=""1540011""","Central and other support services","$166,064",664,2,"$250"
"Westbrook School District","=""1540011""","Operation and maintenance of plant","$1,442,008",664,2,"$2,172"
"Westbrook School District","=""1540011""","Student transportation services","$669,652",675,3,"$992"
"Westbrook School District","=""1540011""","Food services","$40,000",664,2,"$60"
"Westbrook School District","=""1540011""","Enterprise operations","$512,489",664,2,"$772"
"Westbrook School District","=""1540011""","Minor school construction","N/A","N/A","N/A","N/A"
"Westbrook School District","=""1540011""","Total","$18,295,971",676,1,"$27,065"
"Weston School District","=""1570011""","Instruction","$30,617,481",2295,1,"$13,341"
"Weston School District","=""1570011""","Support services - students","$5,052,836",2282,2,"$2,214"
"Weston School District","=""1570011""","Support services - instruction","$4,665,643",2282,2,"$2,045"
"Weston School District","=""1570011""","Support services - general administration","$1,139,187",2282,2,"$499"
"Weston School District","=""1570011""","Support services - school based administration","$2,574,785",2282,2,"$1,128"
"Weston School District","=""1570011""","Central and other support services","$700,665",2282,2,"$307"
"Weston School District","=""1570011""","Operation and maintenance of plant","$5,715,206",2282,2,"$2,504"
"Weston School District","=""1570011""","Student transportation services","$2,115,563",2231,3,"$948"
"Weston School District","=""1570011""","Food services","$0",2282,2,"$0"
"Weston School District","=""1570011""","Enterprise operations","$1,561,304",2282,2,"$684"
"Weston School District","=""1570011""","Minor school construction","N/A","N/A","N/A","N/A"
"Weston School District","=""1570011""","Total","$54,142,670",2295,1,"$23,592"
"Westport School District","=""1580011""","Instruction","$75,515,086",5350,1,"$14,115"
"Westport School District","=""1580011""","Support services - students","$10,180,638",5312,2,"$1,917"
"Westport School District","=""1580011""","Support services - instruction","$4,684,081",5312,2,"$882"
"Westport School District","=""1580011""","Support services - general administration","$1,172,435",5312,2,"$221"
"Westport School District","=""1580011""","Support services - school based administration","$7,774,256",5312,2,"$1,464"
"Westport School District","=""1580011""","Central and other support services","$3,895,149",5312,2,"$733"
"Westport School District","=""1580011""","Operation and maintenance of plant","$11,488,031",5312,2,"$2,163"
"Westport School District","=""1580011""","Student transportation services","$5,311,051",5358,3,"$991"
"Westport School District","=""1580011""","Food services","$0",5312,2,"$0"
"Westport School District","=""1580011""","Enterprise operations","$1,905,252",5312,2,"$359"
"Westport School District","=""1580011""","Minor school construction","N/A","N/A","N/A","N/A"
"Westport School District","=""1580011""","Total","$121,925,979",5350,1,"$22,790"
"Wethersfield School District","=""1590011""","Instruction","$43,305,682",3909,1,"$11,078"
"Wethersfield School District","=""1590011""","Support services - students","$4,529,891",3576,2,"$1,267"
"Wethersfield School District","=""1590011""","Support services - instruction","$1,351,506",3576,2,"$378"
"Wethersfield School District","=""1590011""","Support services - general administration","$480,110",3576,2,"$134"
"Wethersfield School District","=""1590011""","Support services - school based administration","$2,437,376",3576,2,"$682"
"Wethersfield School District","=""1590011""","Central and other support services","$3,374,229",3576,2,"$944"
"Wethersfield School District","=""1590011""","Operation and maintenance of plant","$6,264,915",3576,2,"$1,752"
