"Per Pupil Expenditures by Function (District), 2024-25"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Trumbull School District","=""1440011""","Support services - school based administration","$5,615,567",6917,2,"$812"
"Trumbull School District","=""1440011""","Central and other support services","$4,039,770",6917,2,"$584"
"Trumbull School District","=""1440011""","Operation and maintenance of plant","$13,092,815",6917,2,"$1,893"
"Trumbull School District","=""1440011""","Student transportation services","$8,740,973",6296,3,"$1,388"
"Trumbull School District","=""1440011""","Food services","$0",6917,2,"$0"
"Trumbull School District","=""1440011""","Enterprise operations","$0",6917,2,"$0"
"Trumbull School District","=""1440011""","Minor school construction","N/A","N/A","N/A","N/A"
"Trumbull School District","=""1440011""","Total","$140,952,411",7038,1,"$20,027"
"Union School District","=""1450011""","Instruction","$1,109,847",74,1,"$14,998"
"Union School District","=""1450011""","Support services - students","$177,473",49,2,"$3,622"
"Union School District","=""1450011""","Support services - instruction","$127,318",49,2,"$2,598"
"Union School District","=""1450011""","Support services - general administration","$42,217",49,2,"$862"
"Union School District","=""1450011""","Support services - school based administration","$0",49,2,"$0"
"Union School District","=""1450011""","Central and other support services","$158,748",49,2,"$3,240"
"Union School District","=""1450011""","Operation and maintenance of plant","$212,062",49,2,"$4,328"
"Union School District","=""1450011""","Student transportation services","$148,182",78,3,"$1,900"
"Union School District","=""1450011""","Food services","$0",49,2,"$0"
"Union School District","=""1450011""","Enterprise operations","$2,625",49,2,"$54"
"Union School District","=""1450011""","Minor school construction","N/A","N/A","N/A","N/A"
"Union School District","=""1450011""","Total","$1,978,472",74,1,"$26,736"
"Vernon School District","=""1460011""","Instruction","$38,805,694",3493,1,"$11,110"
"Vernon School District","=""1460011""","Support services - students","$7,147,075",3226,2,"$2,215"
"Vernon School District","=""1460011""","Support services - instruction","$4,091,864",3226,2,"$1,268"
"Vernon School District","=""1460011""","Support services - general administration","$3,198,316",3226,2,"$991"
"Vernon School District","=""1460011""","Support services - school based administration","$3,155,876",3226,2,"$978"
"Vernon School District","=""1460011""","Central and other support services","$884,403",3226,2,"$274"
"Vernon School District","=""1460011""","Operation and maintenance of plant","$7,015,664",3226,2,"$2,175"
"Vernon School District","=""1460011""","Student transportation services","$3,576,209",2584,3,"$1,384"
"Vernon School District","=""1460011""","Food services","$0",3226,2,"$0"
"Vernon School District","=""1460011""","Enterprise operations","$571,838",3226,2,"$177"
"Vernon School District","=""1460011""","Minor school construction","N/A","N/A","N/A","N/A"
"Vernon School District","=""1460011""","Total","$68,446,939",3493,1,"$19,595"
"Voluntown School District","=""1470011""","Instruction","$4,907,464",311,1,"$15,780"
"Voluntown School District","=""1470011""","Support services - students","$583,740",216,2,"$2,702"
"Voluntown School District","=""1470011""","Support services - instruction","$320,495",216,2,"$1,484"
"Voluntown School District","=""1470011""","Support services - general administration","$340,326",216,2,"$1,576"
"Voluntown School District","=""1470011""","Support services - school based administration","$255,607",216,2,"$1,183"
"Voluntown School District","=""1470011""","Central and other support services","$126,484",216,2,"$586"
"Voluntown School District","=""1470011""","Operation and maintenance of plant","$539,482",216,2,"$2,498"
"Voluntown School District","=""1470011""","Student transportation services","$676,336",350,3,"$1,932"
"Voluntown School District","=""1470011""","Food services","$40,744",216,2,"$189"
"Voluntown School District","=""1470011""","Enterprise operations","$18,608",216,2,"$86"
"Voluntown School District","=""1470011""","Minor school construction","N/A","N/A","N/A","N/A"
"Voluntown School District","=""1470011""","Total","$7,809,284",311,1,"$25,110"
"Wallingford School District","=""1480011""","Instruction","$83,720,437",5312,1,"$15,761"
"Wallingford School District","=""1480011""","Support services - students","$9,338,216",5198,2,"$1,797"
"Wallingford School District","=""1480011""","Support services - instruction","$3,723,272",5198,2,"$716"
"Wallingford School District","=""1480011""","Support services - general administration","$2,239,742",5198,2,"$431"
"Wallingford School District","=""1480011""","Support services - school based administration","$7,045,401",5198,2,"$1,355"
"Wallingford School District","=""1480011""","Central and other support services","$4,472,050",5198,2,"$860"
"Wallingford School District","=""1480011""","Operation and maintenance of plant","$9,864,954",5198,2,"$1,898"
"Wallingford School District","=""1480011""","Student transportation services","$7,399,454",4230,3,"$1,749"
"Wallingford School District","=""1480011""","Food services","$0",5198,2,"$0"
"Wallingford School District","=""1480011""","Enterprise operations","$1,954,362",5198,2,"$376"
"Wallingford School District","=""1480011""","Minor school construction","N/A","N/A","N/A","N/A"
"Wallingford School District","=""1480011""","Total","$129,757,888",5312,1,"$24,427"
"Waterbury School District","=""1510011""","Instruction","$215,378,718",19331,1,"$11,142"
"Waterbury School District","=""1510011""","Support services - students","$11,166,284",18697,2,"$597"
"Waterbury School District","=""1510011""","Support services - instruction","$42,409,776",18697,2,"$2,268"
"Waterbury School District","=""1510011""","Support services - general administration","$14,961,624",18697,2,"$800"
"Waterbury School District","=""1510011""","Support services - school based administration","$15,782,330",18697,2,"$844"
"Waterbury School District","=""1510011""","Central and other support services","$2,220,217",18697,2,"$119"
"Waterbury School District","=""1510011""","Operation and maintenance of plant","$22,443,827",18697,2,"$1,200"
"Waterbury School District","=""1510011""","Student transportation services","$21,721,875",17307,3,"$1,255"
"Waterbury School District","=""1510011""","Food services","$0",18697,2,"$0"
"Waterbury School District","=""1510011""","Enterprise operations","$14,515,302",18697,2,"$776"
"Waterbury School District","=""1510011""","Minor school construction","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Total","$360,599,952",19331,1,"$18,654"
"Waterford School District","=""1520011""","Instruction","$37,993,945",2423,1,"$15,681"
"Waterford School District","=""1520011""","Support services - students","$3,900,141",2266,2,"$1,721"
"Waterford School District","=""1520011""","Support services - instruction","$2,040,497",2266,2,"$900"
"Waterford School District","=""1520011""","Support services - general administration","$4,204,558",2266,2,"$1,855"
"Waterford School District","=""1520011""","Support services - school based administration","$2,463,429",2266,2,"$1,087"
"Waterford School District","=""1520011""","Central and other support services","$902,970",2266,2,"$398"
"Waterford School District","=""1520011""","Operation and maintenance of plant","$7,163,253",2266,2,"$3,161"
"Waterford School District","=""1520011""","Student transportation services","$3,097,030",1601,3,"$1,934"
"Waterford School District","=""1520011""","Food services","$0",2266,2,"$0"
"Waterford School District","=""1520011""","Enterprise operations","$1,977,611",2266,2,"$873"
"Waterford School District","=""1520011""","Minor school construction","N/A","N/A","N/A","N/A"
"Waterford School District","=""1520011""","Total","$63,743,434",2423,1,"$26,308"
"Watertown School District","=""1530011""","Instruction","$37,743,146",2710,1,"$13,927"
"Watertown School District","=""1530011""","Support services - students","$4,230,085",2514,2,"$1,683"
"Watertown School District","=""1530011""","Support services - instruction","$119,508",2514,2,"$48"
"Watertown School District","=""1530011""","Support services - general administration","$1,633,735",2514,2,"$650"
"Watertown School District","=""1530011""","Support services - school based administration","$3,657,247",2514,2,"$1,455"
"Watertown School District","=""1530011""","Central and other support services","$1,725,413",2514,2,"$686"
"Watertown School District","=""1530011""","Operation and maintenance of plant","$6,895,579",2514,2,"$2,743"
"Watertown School District","=""1530011""","Student transportation services","$4,805,820",2728,3,"$1,762"
"Watertown School District","=""1530011""","Food services","$0",2514,2,"$0"
"Watertown School District","=""1530011""","Enterprise operations","$0",2514,2,"$0"
"Watertown School District","=""1530011""","Minor school construction","N/A","N/A","N/A","N/A"
"Watertown School District","=""1530011""","Total","$60,810,533",2710,1,"$22,439"
"West Hartford School District","=""1550011""","Instruction","$138,035,317",9465,1,"$14,584"
"West Hartford School District","=""1550011""","Support services - students","$17,424,315",9010,2,"$1,934"
"West Hartford School District","=""1550011""","Support services - instruction","$7,408,220",9010,2,"$822"
"West Hartford School District","=""1550011""","Support services - general administration","$4,075,890",9010,2,"$452"
"West Hartford School District","=""1550011""","Support services - school based administration","$16,582,501",9010,2,"$1,840"
"West Hartford School District","=""1550011""","Central and other support services","$3,081,025",9010,2,"$342"
"West Hartford School District","=""1550011""","Operation and maintenance of plant","$16,304,153",9010,2,"$1,810"
"West Hartford School District","=""1550011""","Student transportation services","$12,646,251",5557,3,"$2,276"
"West Hartford School District","=""1550011""","Food services","$0",9010,2,"$0"
"West Hartford School District","=""1550011""","Enterprise operations","$1,858,596",9010,2,"$206"
"West Hartford School District","=""1550011""","Minor school construction","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Total","$217,416,270",9465,1,"$22,971"
"West Haven School District","=""1560011""","Instruction","$95,488,003",6867,1,"$13,905"
"West Haven School District","=""1560011""","Support services - students","$3,042,352",5882,2,"$517"
