"Per Pupil Expenditures by Function (District), 2017-18"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than minor school construction and equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Wallingford School District","=""1480011""","Central and other support services","$3,584,029",5824,2,"$615"
"Wallingford School District","=""1480011""","Operation and maintenance of plant","$9,376,585",5824,2,"$1,610"
"Wallingford School District","=""1480011""","Student transportation services","$6,664,570",5195,3,"$1,283"
"Wallingford School District","=""1480011""","Food services","$59,277",5824,2,"$10"
"Wallingford School District","=""1480011""","Enterprise operations","$1,667,890",5824,2,"$286"
"Wallingford School District","=""1480011""","Minor school construction","$1,483,626",5824,2,"$255"
"Wallingford School District","=""1480011""","Total","$109,856,018",6008,1,"$18,285"
"Waterbury School District","=""1510011""","Instruction","$191,530,379",19143,1,"$10,005"
"Waterbury School District","=""1510011""","Support services - students","$9,700,784",18914,2,"$513"
"Waterbury School District","=""1510011""","Support services - instruction","$23,985,360",18914,2,"$1,268"
"Waterbury School District","=""1510011""","Support services - general administration","$7,806,715",18914,2,"$413"
"Waterbury School District","=""1510011""","Support services - school based administration","$14,915,868",18914,2,"$789"
"Waterbury School District","=""1510011""","Central and other support services","$1,139,026",18914,2,"$60"
"Waterbury School District","=""1510011""","Operation and maintenance of plant","$20,078,071",18914,2,"$1,062"
"Waterbury School District","=""1510011""","Student transportation services","$14,838,117",15671,3,"$947"
"Waterbury School District","=""1510011""","Food services","$0",18914,2,"$0"
"Waterbury School District","=""1510011""","Enterprise operations","$11,243,575",18914,2,"$594"
"Waterbury School District","=""1510011""","Minor school construction","$0",18914,2,"$0"
"Waterbury School District","=""1510011""","Total","$295,237,894",19143,1,"$15,423"
"Waterford School District","=""1520011""","Instruction","$31,841,930",2775,1,"$11,475"
"Waterford School District","=""1520011""","Support services - students","$3,953,193",2518,2,"$1,570"
"Waterford School District","=""1520011""","Support services - instruction","$2,371,213",2518,2,"$942"
"Waterford School District","=""1520011""","Support services - general administration","$1,974,455",2518,2,"$784"
"Waterford School District","=""1520011""","Support services - school based administration","$1,676,393",2518,2,"$666"
"Waterford School District","=""1520011""","Central and other support services","$536,980",2518,2,"$213"
"Waterford School District","=""1520011""","Operation and maintenance of plant","$4,163,710",2518,2,"$1,654"
"Waterford School District","=""1520011""","Student transportation services","$2,514,860",2584,3,"$973"
"Waterford School District","=""1520011""","Food services","$42,008",2518,2,"$17"
"Waterford School District","=""1520011""","Enterprise operations","$791,958",2518,2,"$315"
"Waterford School District","=""1520011""","Minor school construction","$23,162",2518,2,"$9"
"Waterford School District","=""1520011""","Total","$49,889,862",2775,1,"$17,978"
"Watertown School District","=""1530011""","Instruction","$29,344,952",2850,1,"$10,296"
"Watertown School District","=""1530011""","Support services - students","$1,602,191",2772,2,"$578"
"Watertown School District","=""1530011""","Support services - instruction","$297,715",2772,2,"$107"
"Watertown School District","=""1530011""","Support services - general administration","$1,730,425",2772,2,"$624"
"Watertown School District","=""1530011""","Support services - school based administration","$3,076,262",2772,2,"$1,110"
"Watertown School District","=""1530011""","Central and other support services","$1,760,059",2772,2,"$635"
"Watertown School District","=""1530011""","Operation and maintenance of plant","$5,558,631",2772,2,"$2,005"
"Watertown School District","=""1530011""","Student transportation services","$2,677,208",2664,3,"$1,005"
"Watertown School District","=""1530011""","Food services","$0",2772,2,"$0"
"Watertown School District","=""1530011""","Enterprise operations","$0",2772,2,"$0"
"Watertown School District","=""1530011""","Minor school construction","$0",2772,2,"$0"
"Watertown School District","=""1530011""","Total","$46,047,443",2850,1,"$16,157"
"West Hartford School District","=""1550011""","Instruction","$102,149,789",10173,1,"$10,041"
"West Hartford School District","=""1550011""","Support services - students","$12,068,873",9678,2,"$1,247"
"West Hartford School District","=""1550011""","Support services - instruction","$7,338,631",9678,2,"$758"
"West Hartford School District","=""1550011""","Support services - general administration","$2,896,433",9678,2,"$299"
"West Hartford School District","=""1550011""","Support services - school based administration","$13,176,758",9678,2,"$1,362"
"West Hartford School District","=""1550011""","Central and other support services","$3,251,533",9678,2,"$336"
"West Hartford School District","=""1550011""","Operation and maintenance of plant","$17,833,522",9678,2,"$1,843"
"West Hartford School District","=""1550011""","Student transportation services","$8,504,496",4218,3,"$2,016"
"West Hartford School District","=""1550011""","Food services","$0",9678,2,"$0"
"West Hartford School District","=""1550011""","Enterprise operations","$1,472,907",9678,2,"$152"
"West Hartford School District","=""1550011""","Minor school construction","$0",9678,2,"$0"
"West Hartford School District","=""1550011""","Total","$168,692,941",10173,1,"$16,582"
"West Haven School District","=""1560011""","Instruction","$74,863,375",6920,1,"$10,818"
"West Haven School District","=""1560011""","Support services - students","$4,400,820",5758,2,"$764"
"West Haven School District","=""1560011""","Support services - instruction","$895,501",5758,2,"$156"
"West Haven School District","=""1560011""","Support services - general administration","$4,825,765",5758,2,"$838"
"West Haven School District","=""1560011""","Support services - school based administration","$3,503,248",5758,2,"$608"
"West Haven School District","=""1560011""","Central and other support services","$1,330,082",5758,2,"$231"
"West Haven School District","=""1560011""","Operation and maintenance of plant","$7,320,624",5758,2,"$1,271"
"West Haven School District","=""1560011""","Student transportation services","$5,293,938",4688,3,"$1,129"
"West Haven School District","=""1560011""","Food services","$0",5758,2,"$0"
"West Haven School District","=""1560011""","Enterprise operations","$390,170",5758,2,"$68"
"West Haven School District","=""1560011""","Minor school construction","$0",5758,2,"$0"
"West Haven School District","=""1560011""","Total","$102,823,524",6920,1,"$14,859"
"Westbrook School District","=""1540011""","Instruction","$12,317,401",737,1,"$16,713"
"Westbrook School District","=""1540011""","Support services - students","$375,603",727,2,"$517"
"Westbrook School District","=""1540011""","Support services - instruction","$444,349",727,2,"$611"
"Westbrook School District","=""1540011""","Support services - general administration","$730,812",727,2,"$1,005"
"Westbrook School District","=""1540011""","Support services - school based administration","$967,643",727,2,"$1,331"
"Westbrook School District","=""1540011""","Central and other support services","$173,473",727,2,"$239"
"Westbrook School District","=""1540011""","Operation and maintenance of plant","$1,607,598",727,2,"$2,211"
"Westbrook School District","=""1540011""","Student transportation services","$946,036",748,3,"$1,265"
"Westbrook School District","=""1540011""","Food services","$49,285",727,2,"$68"
"Westbrook School District","=""1540011""","Enterprise operations","$688,691",727,2,"$947"
"Westbrook School District","=""1540011""","Minor school construction","$0",727,2,"$0"
"Westbrook School District","=""1540011""","Total","$18,300,890",737,1,"$24,832"
"Weston School District","=""1570011""","Instruction","$30,110,765",2346,1,"$12,835"
"Weston School District","=""1570011""","Support services - students","$4,892,233",2329,2,"$2,101"
"Weston School District","=""1570011""","Support services - instruction","$4,704,332",2329,2,"$2,020"
"Weston School District","=""1570011""","Support services - general administration","$1,059,083",2329,2,"$455"
"Weston School District","=""1570011""","Support services - school based administration","$2,529,974",2329,2,"$1,086"
"Weston School District","=""1570011""","Central and other support services","$633,125",2329,2,"$272"
"Weston School District","=""1570011""","Operation and maintenance of plant","$5,558,611",2329,2,"$2,387"
"Weston School District","=""1570011""","Student transportation services","$1,903,068",2280,3,"$835"
"Weston School District","=""1570011""","Food services","$0",2329,2,"$0"
"Weston School District","=""1570011""","Enterprise operations","$1,299,536",2329,2,"$558"
"Weston School District","=""1570011""","Minor school construction","$583,150",2329,2,"$250"
"Weston School District","=""1570011""","Total","$53,273,876",2346,1,"$22,708"
"Westport School District","=""1580011""","Instruction","$75,279,751",5602,1,"$13,438"
"Westport School District","=""1580011""","Support services - students","$10,405,065",5570,2,"$1,868"
"Westport School District","=""1580011""","Support services - instruction","$3,472,254",5570,2,"$623"
"Westport School District","=""1580011""","Support services - general administration","$1,755,600",5570,2,"$315"
"Westport School District","=""1580011""","Support services - school based administration","$7,807,751",5570,2,"$1,402"
"Westport School District","=""1580011""","Central and other support services","$2,657,466",5570,2,"$477"
"Westport School District","=""1580011""","Operation and maintenance of plant","$12,785,360",5570,2,"$2,295"
"Westport School District","=""1580011""","Student transportation services","$5,974,263",5635,3,"$1,060"
"Westport School District","=""1580011""","Food services","$0",5570,2,"$0"
"Westport School District","=""1580011""","Enterprise operations","$1,941,165",5570,2,"$349"
"Westport School District","=""1580011""","Minor school construction","$286,605",5570,2,"$51"
"Westport School District","=""1580011""","Total","$122,365,280",5602,1,"$21,843"
"Wethersfield School District","=""1590011""","Instruction","$40,312,179",3918,1,"$10,289"
