"Per Pupil Expenditures by Function (District), 2018-19"
"All Districts"
"Notes:"
"Expenditures exclude food services not funded by local funds, debt, capital (other than minor school construction and equipment), adult education, community services, and state contributions to Teachers' Retirement."
"All amounts include regular and special education."
"This report is based upon data reported by school districts; questions concerning report data should be addressed to the school district."

"Pupil Basis: 1 = Enrollment plus outplaced pupils, 2 = Enrollment in district schools, 3 = Total pupils transported"

"District","District Code","Function","Expenditures","Pupils","Pupil Basis","PPE"
"Wallingford School District","=""1480011""","Student transportation services","$6,826,933",5368,3,"$1,272"
"Wallingford School District","=""1480011""","Food services","$1,000",5730,2,"$0"
"Wallingford School District","=""1480011""","Enterprise operations","$1,657,633",5730,2,"$289"
"Wallingford School District","=""1480011""","Minor school construction","$208,215",5730,2,"$36"
"Wallingford School District","=""1480011""","Total","$110,930,134",5903,1,"$18,792"
"Waterbury School District","=""1510011""","Instruction","$194,370,144",19012,1,"$10,224"
"Waterbury School District","=""1510011""","Support services - students","$9,504,595",18751,2,"$507"
"Waterbury School District","=""1510011""","Support services - instruction","$27,132,670",18751,2,"$1,447"
"Waterbury School District","=""1510011""","Support services - general administration","$7,333,706",18751,2,"$391"
"Waterbury School District","=""1510011""","Support services - school based administration","$15,042,700",18751,2,"$802"
"Waterbury School District","=""1510011""","Central and other support services","$1,272,413",18751,2,"$68"
"Waterbury School District","=""1510011""","Operation and maintenance of plant","$19,692,566",18751,2,"$1,050"
"Waterbury School District","=""1510011""","Student transportation services","$15,308,039",14761,3,"$1,037"
"Waterbury School District","=""1510011""","Food services","$0",18751,2,"$0"
"Waterbury School District","=""1510011""","Enterprise operations","$11,444,756",18751,2,"$610"
"Waterbury School District","=""1510011""","Minor school construction","$411,815",18751,2,"$22"
"Waterbury School District","=""1510011""","Total","$301,513,405",19012,1,"$15,859"
"Waterford School District","=""1520011""","Instruction","$32,649,273",2707,1,"$12,061"
"Waterford School District","=""1520011""","Support services - students","$3,170,106",2499,2,"$1,269"
"Waterford School District","=""1520011""","Support services - instruction","$2,650,123",2499,2,"$1,060"
"Waterford School District","=""1520011""","Support services - general administration","$2,224,712",2499,2,"$890"
"Waterford School District","=""1520011""","Support services - school based administration","$2,152,818",2499,2,"$861"
"Waterford School District","=""1520011""","Central and other support services","$702,109",2499,2,"$281"
"Waterford School District","=""1520011""","Operation and maintenance of plant","$4,046,962",2499,2,"$1,619"
"Waterford School District","=""1520011""","Student transportation services","$2,641,856",2526,3,"$1,046"
"Waterford School District","=""1520011""","Food services","$43,696",2499,2,"$17"
"Waterford School District","=""1520011""","Enterprise operations","$850,590",2499,2,"$340"
"Waterford School District","=""1520011""","Minor school construction","$0",2499,2,"$0"
"Waterford School District","=""1520011""","Total","$51,132,245",2707,1,"$18,889"
"Watertown School District","=""1530011""","Instruction","$30,435,611",2836,1,"$10,732"
"Watertown School District","=""1530011""","Support services - students","$1,697,916",2742,2,"$619"
"Watertown School District","=""1530011""","Support services - instruction","$438,321",2742,2,"$160"
"Watertown School District","=""1530011""","Support services - general administration","$1,670,133",2742,2,"$609"
"Watertown School District","=""1530011""","Support services - school based administration","$2,917,822",2742,2,"$1,064"
"Watertown School District","=""1530011""","Central and other support services","$1,018,171",2742,2,"$371"
"Watertown School District","=""1530011""","Operation and maintenance of plant","$5,875,951",2742,2,"$2,143"
"Watertown School District","=""1530011""","Student transportation services","$2,586,313",2948,3,"$877"
"Watertown School District","=""1530011""","Food services","$0",2742,2,"$0"
"Watertown School District","=""1530011""","Enterprise operations","$0",2742,2,"$0"
"Watertown School District","=""1530011""","Minor school construction","$0",2742,2,"$0"
"Watertown School District","=""1530011""","Total","$46,640,239",2836,1,"$16,446"
"West Hartford School District","=""1550011""","Instruction","$105,354,916",10072,1,"$10,460"
"West Hartford School District","=""1550011""","Support services - students","$12,758,688",9593,2,"$1,330"
"West Hartford School District","=""1550011""","Support services - instruction","$7,595,708",9593,2,"$792"
"West Hartford School District","=""1550011""","Support services - general administration","$2,911,437",9593,2,"$303"
"West Hartford School District","=""1550011""","Support services - school based administration","$12,496,606",9593,2,"$1,303"
"West Hartford School District","=""1550011""","Central and other support services","$5,006,949",9593,2,"$522"
"West Hartford School District","=""1550011""","Operation and maintenance of plant","$16,576,753",9593,2,"$1,728"
"West Hartford School District","=""1550011""","Student transportation services","$9,496,136",5350,3,"$1,775"
"West Hartford School District","=""1550011""","Food services","$0",9593,2,"$0"
"West Hartford School District","=""1550011""","Enterprise operations","$1,491,139",9593,2,"$155"
"West Hartford School District","=""1550011""","Minor school construction","$0",9593,2,"$0"
"West Hartford School District","=""1550011""","Total","$173,688,332",10072,1,"$17,245"
"West Haven School District","=""1560011""","Instruction","$78,491,243",6951,1,"$11,292"
"West Haven School District","=""1560011""","Support services - students","$3,310,966",5811,2,"$570"
"West Haven School District","=""1560011""","Support services - instruction","$547,964",5811,2,"$94"
"West Haven School District","=""1560011""","Support services - general administration","$4,551,076",5811,2,"$783"
"West Haven School District","=""1560011""","Support services - school based administration","$3,424,907",5811,2,"$589"
"West Haven School District","=""1560011""","Central and other support services","$1,326,403",5811,2,"$228"
"West Haven School District","=""1560011""","Operation and maintenance of plant","$6,712,502",5811,2,"$1,155"
"West Haven School District","=""1560011""","Student transportation services","$5,699,688",4852,3,"$1,175"
"West Haven School District","=""1560011""","Food services","$0",5811,2,"$0"
"West Haven School District","=""1560011""","Enterprise operations","$385,379",5811,2,"$66"
"West Haven School District","=""1560011""","Minor school construction","$0",5811,2,"$0"
"West Haven School District","=""1560011""","Total","$104,450,127",6951,1,"$15,027"
"Westbrook School District","=""1540011""","Instruction","$12,740,332",685,1,"$18,599"
"Westbrook School District","=""1540011""","Support services - students","$370,867",671,2,"$553"
"Westbrook School District","=""1540011""","Support services - instruction","$393,542",671,2,"$587"
"Westbrook School District","=""1540011""","Support services - general administration","$720,716",671,2,"$1,074"
"Westbrook School District","=""1540011""","Support services - school based administration","$881,751",671,2,"$1,314"
"Westbrook School District","=""1540011""","Central and other support services","$162,986",671,2,"$243"
"Westbrook School District","=""1540011""","Operation and maintenance of plant","$1,675,720",671,2,"$2,497"
"Westbrook School District","=""1540011""","Student transportation services","$809,528",687,3,"$1,178"
"Westbrook School District","=""1540011""","Food services","$20,000",671,2,"$30"
"Westbrook School District","=""1540011""","Enterprise operations","$652,867",671,2,"$973"
"Westbrook School District","=""1540011""","Minor school construction","$0",671,2,"$0"
"Westbrook School District","=""1540011""","Total","$18,428,310",685,1,"$26,903"
"Weston School District","=""1570011""","Instruction","$30,034,701",2327,1,"$12,907"
"Weston School District","=""1570011""","Support services - students","$5,012,758",2309,2,"$2,171"
"Weston School District","=""1570011""","Support services - instruction","$5,164,384",2309,2,"$2,237"
"Weston School District","=""1570011""","Support services - general administration","$1,109,085",2309,2,"$480"
"Weston School District","=""1570011""","Support services - school based administration","$2,528,950",2309,2,"$1,095"
"Weston School District","=""1570011""","Central and other support services","$691,681",2309,2,"$300"
"Weston School District","=""1570011""","Operation and maintenance of plant","$5,731,270",2309,2,"$2,482"
"Weston School District","=""1570011""","Student transportation services","$2,064,466",2261,3,"$913"
"Weston School District","=""1570011""","Food services","$0",2309,2,"$0"
"Weston School District","=""1570011""","Enterprise operations","$1,308,829",2309,2,"$567"
"Weston School District","=""1570011""","Minor school construction","$269,510",2309,2,"$117"
"Weston School District","=""1570011""","Total","$53,915,634",2327,1,"$23,170"
"Westport School District","=""1580011""","Instruction","$76,359,281",5542,1,"$13,778"
"Westport School District","=""1580011""","Support services - students","$10,346,300",5509,2,"$1,878"
"Westport School District","=""1580011""","Support services - instruction","$3,911,980",5509,2,"$710"
"Westport School District","=""1580011""","Support services - general administration","$1,953,264",5509,2,"$355"
"Westport School District","=""1580011""","Support services - school based administration","$7,805,103",5509,2,"$1,417"
"Westport School District","=""1580011""","Central and other support services","$3,779,737",5509,2,"$686"
"Westport School District","=""1580011""","Operation and maintenance of plant","$12,108,954",5509,2,"$2,198"
"Westport School District","=""1580011""","Student transportation services","$5,832,382",5605,3,"$1,041"
"Westport School District","=""1580011""","Food services","$0",5509,2,"$0"
"Westport School District","=""1580011""","Enterprise operations","$1,991,513",5509,2,"$362"
"Westport School District","=""1580011""","Minor school construction","$2,124,629",5509,2,"$386"
"Westport School District","=""1580011""","Total","$126,213,143",5542,1,"$22,774"
"Wethersfield School District","=""1590011""","Instruction","$42,248,955",3915,1,"$10,792"
"Wethersfield School District","=""1590011""","Support services - students","$4,202,334",3588,2,"$1,171"
