"Special Education Expenditures, 2020-21"
"All Districts"

"District","District Code","Description","Amount"
"Westport School District","=""1580011""","All Other Expenditures","$2,416"
"Westport School District","=""1580011""","Total","$25,941,847"
"Wethersfield School District","=""1590011""","Teacher Salaries","$3,051,073"
"Wethersfield School District","=""1590011""","Instructional Aide Salaries","$2,566,842"
"Wethersfield School District","=""1590011""","Other Salaries","$467,539"
"Wethersfield School District","=""1590011""","Employee Benefits","$2,384,748"
"Wethersfield School District","=""1590011""","Purchased Services Other Than Transportation","$419,984"
"Wethersfield School District","=""1590011""","Special Education Tuition","$5,462,483"
"Wethersfield School District","=""1590011""","Supplies","$48,029"
"Wethersfield School District","=""1590011""","Property Services","$57,000"
"Wethersfield School District","=""1590011""","Purchased Services For Transportation","$1,422,326"
"Wethersfield School District","=""1590011""","Equipment","$4,056"
"Wethersfield School District","=""1590011""","All Other Expenditures","$889"
"Wethersfield School District","=""1590011""","Total","$15,884,969"
"Willington School District","=""1600011""","Teacher Salaries","$838,020"
"Willington School District","=""1600011""","Instructional Aide Salaries","$481,810"
"Willington School District","=""1600011""","Other Salaries","$199,575"
"Willington School District","=""1600011""","Employee Benefits","$406,191"
"Willington School District","=""1600011""","Purchased Services Other Than Transportation","$292,161"
"Willington School District","=""1600011""","Special Education Tuition","$476,763"
"Willington School District","=""1600011""","Supplies","$40,768"
"Willington School District","=""1600011""","Property Services","$21,734"
"Willington School District","=""1600011""","Purchased Services For Transportation","$122,999"
"Willington School District","=""1600011""","Equipment","$0"
"Willington School District","=""1600011""","All Other Expenditures","$750"
"Willington School District","=""1600011""","Total","$2,880,771"
"Wilton School District","=""1610011""","Teacher Salaries","$4,806,552"
"Wilton School District","=""1610011""","Instructional Aide Salaries","$2,369,755"
"Wilton School District","=""1610011""","Other Salaries","$5,046,709"
"Wilton School District","=""1610011""","Employee Benefits","$3,425,245"
"Wilton School District","=""1610011""","Purchased Services Other Than Transportation","$1,217,381"
"Wilton School District","=""1610011""","Special Education Tuition","$4,398,914"
"Wilton School District","=""1610011""","Supplies","$80,019"
"Wilton School District","=""1610011""","Property Services","$96,482"
"Wilton School District","=""1610011""","Purchased Services For Transportation","$773,139"
"Wilton School District","=""1610011""","Equipment","$8,831"
"Wilton School District","=""1610011""","All Other Expenditures","$1,005"
"Wilton School District","=""1610011""","Total","$22,224,032"
"Winchester School District","=""1620011""","Teacher Salaries","$1,232,266"
"Winchester School District","=""1620011""","Instructional Aide Salaries","$719,731"
"Winchester School District","=""1620011""","Other Salaries","$299,255"
"Winchester School District","=""1620011""","Employee Benefits","$667,955"
"Winchester School District","=""1620011""","Purchased Services Other Than Transportation","$57,110"
"Winchester School District","=""1620011""","Special Education Tuition","$2,160,016"
"Winchester School District","=""1620011""","Supplies","$14,959"
"Winchester School District","=""1620011""","Property Services","$0"
"Winchester School District","=""1620011""","Purchased Services For Transportation","$615,319"
"Winchester School District","=""1620011""","Equipment","$3,869"
"Winchester School District","=""1620011""","All Other Expenditures","$400"
"Winchester School District","=""1620011""","Total","$5,770,880"
"Windham School District","=""1630011""","Teacher Salaries","$4,950,069"
"Windham School District","=""1630011""","Instructional Aide Salaries","$2,098,709"
"Windham School District","=""1630011""","Other Salaries","$616,161"
"Windham School District","=""1630011""","Employee Benefits","$2,882,789"
"Windham School District","=""1630011""","Purchased Services Other Than Transportation","$482,337"
"Windham School District","=""1630011""","Special Education Tuition","$3,705,516"
"Windham School District","=""1630011""","Supplies","$425,001"
"Windham School District","=""1630011""","Property Services","$46,393"
"Windham School District","=""1630011""","Purchased Services For Transportation","$832,058"
"Windham School District","=""1630011""","Equipment","$40,619"
"Windham School District","=""1630011""","All Other Expenditures","$668"
"Windham School District","=""1630011""","Total","$16,080,320"
"Windsor Locks School District","=""1650011""","Teacher Salaries","$3,400,149"
"Windsor Locks School District","=""1650011""","Instructional Aide Salaries","$1,387,078"
"Windsor Locks School District","=""1650011""","Other Salaries","$727,274"
"Windsor Locks School District","=""1650011""","Employee Benefits","$995,923"
"Windsor Locks School District","=""1650011""","Purchased Services Other Than Transportation","$357,867"
"Windsor Locks School District","=""1650011""","Special Education Tuition","$1,399,151"
"Windsor Locks School District","=""1650011""","Supplies","$114,206"
"Windsor Locks School District","=""1650011""","Property Services","$221,179"
"Windsor Locks School District","=""1650011""","Purchased Services For Transportation","$423,666"
"Windsor Locks School District","=""1650011""","Equipment","$123,094"
"Windsor Locks School District","=""1650011""","All Other Expenditures","$-1,142,200"
"Windsor Locks School District","=""1650011""","Total","$8,007,387"
"Windsor School District","=""1640011""","Teacher Salaries","$7,507,596"
"Windsor School District","=""1640011""","Instructional Aide Salaries","$2,595,843"
"Windsor School District","=""1640011""","Other Salaries","$1,126,489"
"Windsor School District","=""1640011""","Employee Benefits","$17,950"
"Windsor School District","=""1640011""","Purchased Services Other Than Transportation","$452,986"
"Windsor School District","=""1640011""","Special Education Tuition","$6,098,234"
"Windsor School District","=""1640011""","Supplies","$49,630"
"Windsor School District","=""1640011""","Property Services","$6,786"
"Windsor School District","=""1640011""","Purchased Services For Transportation","$1,853,615"
"Windsor School District","=""1640011""","Equipment","$21,159"
"Windsor School District","=""1640011""","All Other Expenditures","$348"
"Windsor School District","=""1640011""","Total","$19,730,636"
"Wolcott School District","=""1660011""","Teacher Salaries","$2,278,743"
"Wolcott School District","=""1660011""","Instructional Aide Salaries","$1,023,501"
"Wolcott School District","=""1660011""","Other Salaries","$751,123"
"Wolcott School District","=""1660011""","Employee Benefits","$755,239"
"Wolcott School District","=""1660011""","Purchased Services Other Than Transportation","$837,366"
"Wolcott School District","=""1660011""","Special Education Tuition","$1,111,223"
"Wolcott School District","=""1660011""","Supplies","$41,279"
"Wolcott School District","=""1660011""","Property Services","$0"
"Wolcott School District","=""1660011""","Purchased Services For Transportation","$272,040"
"Wolcott School District","=""1660011""","Equipment","$6,810"
"Wolcott School District","=""1660011""","All Other Expenditures","$500"
"Wolcott School District","=""1660011""","Total","$7,077,822"
"Woodbridge School District","=""1670011""","Teacher Salaries","$1,315,034"
"Woodbridge School District","=""1670011""","Instructional Aide Salaries","$526,595"
"Woodbridge School District","=""1670011""","Other Salaries","$269,015"
"Woodbridge School District","=""1670011""","Employee Benefits","$462,189"
"Woodbridge School District","=""1670011""","Purchased Services Other Than Transportation","$137,720"
"Woodbridge School District","=""1670011""","Special Education Tuition","$330,017"
"Woodbridge School District","=""1670011""","Supplies","$30,234"
"Woodbridge School District","=""1670011""","Property Services","$2,738"
"Woodbridge School District","=""1670011""","Purchased Services For Transportation","$193,685"
"Woodbridge School District","=""1670011""","Equipment","$10,980"
"Woodbridge School District","=""1670011""","All Other Expenditures","$647"
"Woodbridge School District","=""1670011""","Total","$3,278,854"
"Woodstock School District","=""1690011""","Teacher Salaries","$964,900"
"Woodstock School District","=""1690011""","Instructional Aide Salaries","$724,381"
"Woodstock School District","=""1690011""","Other Salaries","$132,032"
"Woodstock School District","=""1690011""","Employee Benefits","$543,119"
"Woodstock School District","=""1690011""","Purchased Services Other Than Transportation","$106,332"
"Woodstock School District","=""1690011""","Special Education Tuition","$2,386,825"
"Woodstock School District","=""1690011""","Supplies","$14,102"
"Woodstock School District","=""1690011""","Property Services","$0"
"Woodstock School District","=""1690011""","Purchased Services For Transportation","$168,802"
"Woodstock School District","=""1690011""","Equipment","$4,808"
"Woodstock School District","=""1690011""","All Other Expenditures","$250"
"Woodstock School District","=""1690011""","Total","$5,045,551"
