"Special Education Expenditures, 2019-20"
"All Districts"

"District","District Code","Description","Amount"
"Westport School District","=""1580011""","All Other Expenditures","$2,654"
"Westport School District","=""1580011""","Total","$23,647,542"
"Wethersfield School District","=""1590011""","Teacher Salaries","$3,073,154"
"Wethersfield School District","=""1590011""","Instructional Aide Salaries","$2,610,072"
"Wethersfield School District","=""1590011""","Other Salaries","$475,308"
"Wethersfield School District","=""1590011""","Employee Benefits","$2,003,086"
"Wethersfield School District","=""1590011""","Purchased Services Other Than Transportation","$435,025"
"Wethersfield School District","=""1590011""","Special Education Tuition","$5,640,750"
"Wethersfield School District","=""1590011""","Supplies","$69,674"
"Wethersfield School District","=""1590011""","Property Services","$57,000"
"Wethersfield School District","=""1590011""","Purchased Services For Transportation","$1,992,224"
"Wethersfield School District","=""1590011""","Equipment","$0"
"Wethersfield School District","=""1590011""","All Other Expenditures","$475"
"Wethersfield School District","=""1590011""","Total","$16,356,768"
"Willington School District","=""1600011""","Teacher Salaries","$795,098"
"Willington School District","=""1600011""","Instructional Aide Salaries","$423,316"
"Willington School District","=""1600011""","Other Salaries","$184,252"
"Willington School District","=""1600011""","Employee Benefits","$388,090"
"Willington School District","=""1600011""","Purchased Services Other Than Transportation","$442,008"
"Willington School District","=""1600011""","Special Education Tuition","$289,972"
"Willington School District","=""1600011""","Supplies","$16,939"
"Willington School District","=""1600011""","Property Services","$15,641"
"Willington School District","=""1600011""","Purchased Services For Transportation","$207,356"
"Willington School District","=""1600011""","Equipment","$504"
"Willington School District","=""1600011""","All Other Expenditures","$510"
"Willington School District","=""1600011""","Total","$2,763,685"
"Wilton School District","=""1610011""","Teacher Salaries","$4,619,223"
"Wilton School District","=""1610011""","Instructional Aide Salaries","$2,512,687"
"Wilton School District","=""1610011""","Other Salaries","$4,748,413"
"Wilton School District","=""1610011""","Employee Benefits","$3,224,823"
"Wilton School District","=""1610011""","Purchased Services Other Than Transportation","$1,597,296"
"Wilton School District","=""1610011""","Special Education Tuition","$4,599,448"
"Wilton School District","=""1610011""","Supplies","$143,268"
"Wilton School District","=""1610011""","Property Services","$3,680"
"Wilton School District","=""1610011""","Purchased Services For Transportation","$859,402"
"Wilton School District","=""1610011""","Equipment","$69,158"
"Wilton School District","=""1610011""","All Other Expenditures","$1,500"
"Wilton School District","=""1610011""","Total","$22,378,897"
"Winchester School District","=""1620011""","Teacher Salaries","$1,117,798"
"Winchester School District","=""1620011""","Instructional Aide Salaries","$675,124"
"Winchester School District","=""1620011""","Other Salaries","$315,198"
"Winchester School District","=""1620011""","Employee Benefits","$0"
"Winchester School District","=""1620011""","Purchased Services Other Than Transportation","$56,247"
"Winchester School District","=""1620011""","Special Education Tuition","$2,609,641"
"Winchester School District","=""1620011""","Supplies","$26,064"
"Winchester School District","=""1620011""","Property Services","$0"
"Winchester School District","=""1620011""","Purchased Services For Transportation","$763,071"
"Winchester School District","=""1620011""","Equipment","$3,341"
"Winchester School District","=""1620011""","All Other Expenditures","$530"
"Winchester School District","=""1620011""","Total","$5,567,014"
"Windham School District","=""1630011""","Teacher Salaries","$3,498,585"
"Windham School District","=""1630011""","Instructional Aide Salaries","$2,148,793"
"Windham School District","=""1630011""","Other Salaries","$576,768"
"Windham School District","=""1630011""","Employee Benefits","$2,342,323"
"Windham School District","=""1630011""","Purchased Services Other Than Transportation","$376,961"
"Windham School District","=""1630011""","Special Education Tuition","$4,785,503"
"Windham School District","=""1630011""","Supplies","$34,917"
"Windham School District","=""1630011""","Property Services","$0"
"Windham School District","=""1630011""","Purchased Services For Transportation","$795,356"
"Windham School District","=""1630011""","Equipment","$0"
"Windham School District","=""1630011""","All Other Expenditures","$400"
"Windham School District","=""1630011""","Total","$14,559,607"
"Windsor Locks School District","=""1650011""","Teacher Salaries","$3,280,391"
"Windsor Locks School District","=""1650011""","Instructional Aide Salaries","$1,405,367"
"Windsor Locks School District","=""1650011""","Other Salaries","$574,771"
"Windsor Locks School District","=""1650011""","Employee Benefits","$1,002,250"
"Windsor Locks School District","=""1650011""","Purchased Services Other Than Transportation","$364,377"
"Windsor Locks School District","=""1650011""","Special Education Tuition","$1,263,960"
"Windsor Locks School District","=""1650011""","Supplies","$71,755"
"Windsor Locks School District","=""1650011""","Property Services","$81,831"
"Windsor Locks School District","=""1650011""","Purchased Services For Transportation","$403,916"
"Windsor Locks School District","=""1650011""","Equipment","$13,482"
"Windsor Locks School District","=""1650011""","All Other Expenditures","$2,348"
"Windsor Locks School District","=""1650011""","Total","$8,464,447"
"Windsor School District","=""1640011""","Teacher Salaries","$7,789,532"
"Windsor School District","=""1640011""","Instructional Aide Salaries","$2,435,401"
"Windsor School District","=""1640011""","Other Salaries","$967,890"
"Windsor School District","=""1640011""","Employee Benefits","$19,475"
"Windsor School District","=""1640011""","Purchased Services Other Than Transportation","$273,940"
"Windsor School District","=""1640011""","Special Education Tuition","$5,554,942"
"Windsor School District","=""1640011""","Supplies","$98,705"
"Windsor School District","=""1640011""","Property Services","$0"
"Windsor School District","=""1640011""","Purchased Services For Transportation","$2,332,803"
"Windsor School District","=""1640011""","Equipment","$33,242"
"Windsor School District","=""1640011""","All Other Expenditures","$749"
"Windsor School District","=""1640011""","Total","$19,506,680"
"Wolcott School District","=""1660011""","Teacher Salaries","$2,149,724"
"Wolcott School District","=""1660011""","Instructional Aide Salaries","$1,020,479"
"Wolcott School District","=""1660011""","Other Salaries","$713,953"
"Wolcott School District","=""1660011""","Employee Benefits","$839,960"
"Wolcott School District","=""1660011""","Purchased Services Other Than Transportation","$858,085"
"Wolcott School District","=""1660011""","Special Education Tuition","$1,026,291"
"Wolcott School District","=""1660011""","Supplies","$52,640"
"Wolcott School District","=""1660011""","Property Services","$0"
"Wolcott School District","=""1660011""","Purchased Services For Transportation","$358,521"
"Wolcott School District","=""1660011""","Equipment","$5,809"
"Wolcott School District","=""1660011""","All Other Expenditures","$1,030"
"Wolcott School District","=""1660011""","Total","$7,026,491"
"Woodbridge School District","=""1670011""","Teacher Salaries","$1,189,952"
"Woodbridge School District","=""1670011""","Instructional Aide Salaries","$565,557"
"Woodbridge School District","=""1670011""","Other Salaries","$209,529"
"Woodbridge School District","=""1670011""","Employee Benefits","$430,737"
"Woodbridge School District","=""1670011""","Purchased Services Other Than Transportation","$228,140"
"Woodbridge School District","=""1670011""","Special Education Tuition","$578,026"
"Woodbridge School District","=""1670011""","Supplies","$14,121"
"Woodbridge School District","=""1670011""","Property Services","$0"
"Woodbridge School District","=""1670011""","Purchased Services For Transportation","$257,496"
"Woodbridge School District","=""1670011""","Equipment","$1,237"
"Woodbridge School District","=""1670011""","All Other Expenditures","$0"
"Woodbridge School District","=""1670011""","Total","$3,474,795"
"Woodstock School District","=""1690011""","Teacher Salaries","$942,284"
"Woodstock School District","=""1690011""","Instructional Aide Salaries","$586,063"
"Woodstock School District","=""1690011""","Other Salaries","$206,947"
"Woodstock School District","=""1690011""","Employee Benefits","$517,795"
"Woodstock School District","=""1690011""","Purchased Services Other Than Transportation","$139,768"
"Woodstock School District","=""1690011""","Special Education Tuition","$2,196,332"
"Woodstock School District","=""1690011""","Supplies","$31,416"
"Woodstock School District","=""1690011""","Property Services","$0"
"Woodstock School District","=""1690011""","Purchased Services For Transportation","$188,605"
"Woodstock School District","=""1690011""","Equipment","$1,920"
"Woodstock School District","=""1690011""","All Other Expenditures","$210"
"Woodstock School District","=""1690011""","Total","$4,811,340"

