"Special Education Expenditures, 2024-25"
"All Districts"

"District","District Code","Description","Amount"
"Westport School District","=""1580011""","Property Services","$0"
"Westport School District","=""1580011""","Purchased Services For Transportation","$2,553,081"
"Westport School District","=""1580011""","Equipment","$33,384"
"Westport School District","=""1580011""","All Other Expenditures","$1,745"
"Westport School District","=""1580011""","Total","$33,730,714"
"Wethersfield School District","=""1590011""","Teacher Salaries","$3,717,131"
"Wethersfield School District","=""1590011""","Instructional Aide Salaries","$3,380,553"
"Wethersfield School District","=""1590011""","Other Salaries","$565,884"
"Wethersfield School District","=""1590011""","Employee Benefits","$2,128,713"
"Wethersfield School District","=""1590011""","Purchased Services Other Than Transportation","$878,097"
"Wethersfield School District","=""1590011""","Special Education Tuition","$6,680,178"
"Wethersfield School District","=""1590011""","Supplies","$70,258"
"Wethersfield School District","=""1590011""","Property Services","$52,250"
"Wethersfield School District","=""1590011""","Purchased Services For Transportation","$1,848,444"
"Wethersfield School District","=""1590011""","Equipment","$22,680"
"Wethersfield School District","=""1590011""","All Other Expenditures","$1,500"
"Wethersfield School District","=""1590011""","Total","$19,345,689"
"Willington School District","=""1600011""","Teacher Salaries","$955,410"
"Willington School District","=""1600011""","Instructional Aide Salaries","$509,599"
"Willington School District","=""1600011""","Other Salaries","$216,728"
"Willington School District","=""1600011""","Employee Benefits","$408,013"
"Willington School District","=""1600011""","Purchased Services Other Than Transportation","$232,987"
"Willington School District","=""1600011""","Special Education Tuition","$1,011,161"
"Willington School District","=""1600011""","Supplies","$9,079"
"Willington School District","=""1600011""","Property Services","$38,185"
"Willington School District","=""1600011""","Purchased Services For Transportation","$377,160"
"Willington School District","=""1600011""","Equipment","$1,812"
"Willington School District","=""1600011""","All Other Expenditures","$601"
"Willington School District","=""1600011""","Total","$3,760,735"
"Wilton School District","=""1610011""","Teacher Salaries","$5,676,120"
"Wilton School District","=""1610011""","Instructional Aide Salaries","$2,820,050"
"Wilton School District","=""1610011""","Other Salaries","$5,558,543"
"Wilton School District","=""1610011""","Employee Benefits","$4,390,816"
"Wilton School District","=""1610011""","Purchased Services Other Than Transportation","$1,128,158"
"Wilton School District","=""1610011""","Special Education Tuition","$3,663,018"
"Wilton School District","=""1610011""","Supplies","$93,550"
"Wilton School District","=""1610011""","Property Services","$119,723"
"Wilton School District","=""1610011""","Purchased Services For Transportation","$1,473,645"
"Wilton School District","=""1610011""","Equipment","$32,392"
"Wilton School District","=""1610011""","All Other Expenditures","$0"
"Wilton School District","=""1610011""","Total","$24,956,015"
"Winchester School District","=""1620011""","Teacher Salaries","$1,226,180"
"Winchester School District","=""1620011""","Instructional Aide Salaries","$923,529"
"Winchester School District","=""1620011""","Other Salaries","$421,799"
"Winchester School District","=""1620011""","Employee Benefits","$588,035"
"Winchester School District","=""1620011""","Purchased Services Other Than Transportation","$84,991"
"Winchester School District","=""1620011""","Special Education Tuition","$2,418,496"
"Winchester School District","=""1620011""","Supplies","$21,528"
"Winchester School District","=""1620011""","Property Services","$0"
"Winchester School District","=""1620011""","Purchased Services For Transportation","$955,460"
"Winchester School District","=""1620011""","Equipment","$7,468"
"Winchester School District","=""1620011""","All Other Expenditures","$1,050"
"Winchester School District","=""1620011""","Total","$6,648,536"
"Windham School District","=""1630011""","Teacher Salaries","$4,947,538"
"Windham School District","=""1630011""","Instructional Aide Salaries","$2,188,089"
"Windham School District","=""1630011""","Other Salaries","$3,701,123"
"Windham School District","=""1630011""","Employee Benefits","$3,011,243"
"Windham School District","=""1630011""","Purchased Services Other Than Transportation","$1,162,951"
"Windham School District","=""1630011""","Special Education Tuition","$4,557,898"
"Windham School District","=""1630011""","Supplies","$162,571"
"Windham School District","=""1630011""","Property Services","$134,804"
"Windham School District","=""1630011""","Purchased Services For Transportation","$1,690,314"
"Windham School District","=""1630011""","Equipment","$16,262"
"Windham School District","=""1630011""","All Other Expenditures","$1,069"
"Windham School District","=""1630011""","Total","$21,573,862"
"Windsor Locks School District","=""1650011""","Teacher Salaries","$4,026,163"
"Windsor Locks School District","=""1650011""","Instructional Aide Salaries","$2,020,070"
"Windsor Locks School District","=""1650011""","Other Salaries","$464,775"
"Windsor Locks School District","=""1650011""","Employee Benefits","$999,061"
"Windsor Locks School District","=""1650011""","Purchased Services Other Than Transportation","$608,461"
"Windsor Locks School District","=""1650011""","Special Education Tuition","$2,949,894"
"Windsor Locks School District","=""1650011""","Supplies","$45,701"
"Windsor Locks School District","=""1650011""","Property Services","$97,006"
"Windsor Locks School District","=""1650011""","Purchased Services For Transportation","$688,430"
"Windsor Locks School District","=""1650011""","Equipment","$7,713"
"Windsor Locks School District","=""1650011""","All Other Expenditures","$10,052"
"Windsor Locks School District","=""1650011""","Total","$11,917,327"
"Windsor School District","=""1640011""","Teacher Salaries","$8,583,374"
"Windsor School District","=""1640011""","Instructional Aide Salaries","$3,460,256"
"Windsor School District","=""1640011""","Other Salaries","$1,773,711"
"Windsor School District","=""1640011""","Employee Benefits","$2,757,592"
"Windsor School District","=""1640011""","Purchased Services Other Than Transportation","$517,923"
"Windsor School District","=""1640011""","Special Education Tuition","$5,714,584"
"Windsor School District","=""1640011""","Supplies","$77,807"
"Windsor School District","=""1640011""","Property Services","$20,001"
"Windsor School District","=""1640011""","Purchased Services For Transportation","$3,246,151"
"Windsor School District","=""1640011""","Equipment","$56,737"
"Windsor School District","=""1640011""","All Other Expenditures","$1,907"
"Windsor School District","=""1640011""","Total","$26,210,043"
"Wolcott School District","=""1660011""","Teacher Salaries","$3,353,989"
"Wolcott School District","=""1660011""","Instructional Aide Salaries","$1,916,691"
"Wolcott School District","=""1660011""","Other Salaries","$408,747"
"Wolcott School District","=""1660011""","Employee Benefits","$852,105"
"Wolcott School District","=""1660011""","Purchased Services Other Than Transportation","$501,203"
"Wolcott School District","=""1660011""","Special Education Tuition","$2,354,342"
"Wolcott School District","=""1660011""","Supplies","$77,252"
"Wolcott School District","=""1660011""","Property Services","$0"
"Wolcott School District","=""1660011""","Purchased Services For Transportation","$1,000,438"
"Wolcott School District","=""1660011""","Equipment","$22,271"
"Wolcott School District","=""1660011""","All Other Expenditures","$1,019"
"Wolcott School District","=""1660011""","Total","$10,488,057"
"Woodbridge School District","=""1670011""","Teacher Salaries","$1,635,747"
"Woodbridge School District","=""1670011""","Instructional Aide Salaries","$814,042"
"Woodbridge School District","=""1670011""","Other Salaries","$362,549"
"Woodbridge School District","=""1670011""","Employee Benefits","$879,761"
"Woodbridge School District","=""1670011""","Purchased Services Other Than Transportation","$222,144"
"Woodbridge School District","=""1670011""","Special Education Tuition","$279,236"
"Woodbridge School District","=""1670011""","Supplies","$17,508"
"Woodbridge School District","=""1670011""","Property Services","$0"
"Woodbridge School District","=""1670011""","Purchased Services For Transportation","$302,883"
"Woodbridge School District","=""1670011""","Equipment","$19,553"
"Woodbridge School District","=""1670011""","All Other Expenditures","$250"
"Woodbridge School District","=""1670011""","Total","$4,533,673"
"Woodstock School District","=""1690011""","Teacher Salaries","$730,510"
"Woodstock School District","=""1690011""","Instructional Aide Salaries","$1,040,649"
"Woodstock School District","=""1690011""","Other Salaries","$500,362"
"Woodstock School District","=""1690011""","Employee Benefits","$620,374"
"Woodstock School District","=""1690011""","Purchased Services Other Than Transportation","$235,564"
"Woodstock School District","=""1690011""","Special Education Tuition","$2,928,358"
"Woodstock School District","=""1690011""","Supplies","$21,505"
"Woodstock School District","=""1690011""","Property Services","$0"
"Woodstock School District","=""1690011""","Purchased Services For Transportation","$257,547"
"Woodstock School District","=""1690011""","Equipment","$5,000"
