"Special Education Expenditures, 2017-18"
"All Districts"

"District","District Code","Description","Amount"
"Westport School District","=""1580011""","Teacher Salaries","$9,656,683"
"Westport School District","=""1580011""","Instructional Aide Salaries","$0"
"Westport School District","=""1580011""","Other Salaries","$4,725,090"
"Westport School District","=""1580011""","Employee Benefits","$2,945,857"
"Westport School District","=""1580011""","Purchased Services Other Than Transportation","$888,540"
"Westport School District","=""1580011""","Special Education Tuition","$3,611,621"
"Westport School District","=""1580011""","Supplies","$135,537"
"Westport School District","=""1580011""","Property Services","$2,541"
"Westport School District","=""1580011""","Purchased Services For Transportation","$1,470,928"
"Westport School District","=""1580011""","Equipment","$23,002"
"Westport School District","=""1580011""","All Other Expenditures","$2,276"
"Westport School District","=""1580011""","Total","$23,462,074"
"Wethersfield School District","=""1590011""","Teacher Salaries","$2,894,473"
"Wethersfield School District","=""1590011""","Instructional Aide Salaries","$2,355,706"
"Wethersfield School District","=""1590011""","Other Salaries","$415,812"
"Wethersfield School District","=""1590011""","Employee Benefits","$1,267,590"
"Wethersfield School District","=""1590011""","Purchased Services Other Than Transportation","$403,465"
"Wethersfield School District","=""1590011""","Special Education Tuition","$6,137,008"
"Wethersfield School District","=""1590011""","Supplies","$30,472"
"Wethersfield School District","=""1590011""","Property Services","$61,750"
"Wethersfield School District","=""1590011""","Purchased Services For Transportation","$2,110,095"
"Wethersfield School District","=""1590011""","Equipment","$13,515"
"Wethersfield School District","=""1590011""","All Other Expenditures","$850"
"Wethersfield School District","=""1590011""","Total","$15,690,736"
"Willington School District","=""1600011""","Teacher Salaries","$812,798"
"Willington School District","=""1600011""","Instructional Aide Salaries","$237,534"
"Willington School District","=""1600011""","Other Salaries","$203,635"
"Willington School District","=""1600011""","Employee Benefits","$279,414"
"Willington School District","=""1600011""","Purchased Services Other Than Transportation","$580,838"
"Willington School District","=""1600011""","Special Education Tuition","$274,293"
"Willington School District","=""1600011""","Supplies","$22,430"
"Willington School District","=""1600011""","Property Services","$9,068"
"Willington School District","=""1600011""","Purchased Services For Transportation","$181,095"
"Willington School District","=""1600011""","Equipment","$2,212"
"Willington School District","=""1600011""","All Other Expenditures","$731"
"Willington School District","=""1600011""","Total","$2,604,049"
"Wilton School District","=""1610011""","Teacher Salaries","$4,217,149"
"Wilton School District","=""1610011""","Instructional Aide Salaries","$2,558,746"
"Wilton School District","=""1610011""","Other Salaries","$4,163,200"
"Wilton School District","=""1610011""","Employee Benefits","$2,497,950"
"Wilton School District","=""1610011""","Purchased Services Other Than Transportation","$1,990,975"
"Wilton School District","=""1610011""","Special Education Tuition","$5,560,767"
"Wilton School District","=""1610011""","Supplies","$62,375"
"Wilton School District","=""1610011""","Property Services","$4,977"
"Wilton School District","=""1610011""","Purchased Services For Transportation","$956,501"
"Wilton School District","=""1610011""","Equipment","$14,329"
"Wilton School District","=""1610011""","All Other Expenditures","$2,000"
"Wilton School District","=""1610011""","Total","$22,028,970"
"Winchester School District","=""1620011""","Teacher Salaries","$1,343,838"
"Winchester School District","=""1620011""","Instructional Aide Salaries","$700,723"
"Winchester School District","=""1620011""","Other Salaries","$371,401"
"Winchester School District","=""1620011""","Employee Benefits","$0"
"Winchester School District","=""1620011""","Purchased Services Other Than Transportation","$304,062"
"Winchester School District","=""1620011""","Special Education Tuition","$2,726,891"
"Winchester School District","=""1620011""","Supplies","$7,937"
"Winchester School District","=""1620011""","Property Services","$0"
"Winchester School District","=""1620011""","Purchased Services For Transportation","$832,140"
"Winchester School District","=""1620011""","Equipment","$1,368"
"Winchester School District","=""1620011""","All Other Expenditures","$0"
"Winchester School District","=""1620011""","Total","$6,288,361"
"Windham School District","=""1630011""","Teacher Salaries","$3,992,295"
"Windham School District","=""1630011""","Instructional Aide Salaries","$2,042,752"
"Windham School District","=""1630011""","Other Salaries","$541,277"
"Windham School District","=""1630011""","Employee Benefits","$1,457,678"
"Windham School District","=""1630011""","Purchased Services Other Than Transportation","$484,919"
"Windham School District","=""1630011""","Special Education Tuition","$4,768,087"
"Windham School District","=""1630011""","Supplies","$54,953"
"Windham School District","=""1630011""","Property Services","$270"
"Windham School District","=""1630011""","Purchased Services For Transportation","$1,095,603"
"Windham School District","=""1630011""","Equipment","$0"
"Windham School District","=""1630011""","All Other Expenditures","$400"
"Windham School District","=""1630011""","Total","$14,438,234"
"Windsor Locks School District","=""1650011""","Teacher Salaries","$2,726,147"
"Windsor Locks School District","=""1650011""","Instructional Aide Salaries","$1,201,122"
"Windsor Locks School District","=""1650011""","Other Salaries","$1,070,007"
"Windsor Locks School District","=""1650011""","Employee Benefits","$633,230"
"Windsor Locks School District","=""1650011""","Purchased Services Other Than Transportation","$357,022"
"Windsor Locks School District","=""1650011""","Special Education Tuition","$755,865"
"Windsor Locks School District","=""1650011""","Supplies","$83,100"
"Windsor Locks School District","=""1650011""","Property Services","$7,377"
"Windsor Locks School District","=""1650011""","Purchased Services For Transportation","$369,697"
"Windsor Locks School District","=""1650011""","Equipment","$16,197"
"Windsor Locks School District","=""1650011""","All Other Expenditures","$2,538"
"Windsor Locks School District","=""1650011""","Total","$7,222,301"
"Windsor School District","=""1640011""","Teacher Salaries","$7,224,542"
"Windsor School District","=""1640011""","Instructional Aide Salaries","$2,175,384"
"Windsor School District","=""1640011""","Other Salaries","$871,082"
"Windsor School District","=""1640011""","Employee Benefits","$10,000"
"Windsor School District","=""1640011""","Purchased Services Other Than Transportation","$364,387"
"Windsor School District","=""1640011""","Special Education Tuition","$4,911,080"
"Windsor School District","=""1640011""","Supplies","$51,531"
"Windsor School District","=""1640011""","Property Services","$55,259"
"Windsor School District","=""1640011""","Purchased Services For Transportation","$2,292,958"
"Windsor School District","=""1640011""","Equipment","$76,031"
"Windsor School District","=""1640011""","All Other Expenditures","$9,079"
"Windsor School District","=""1640011""","Total","$18,041,334"
"Wolcott School District","=""1660011""","Teacher Salaries","$2,321,492"
"Wolcott School District","=""1660011""","Instructional Aide Salaries","$815,037"
"Wolcott School District","=""1660011""","Other Salaries","$335,325"
"Wolcott School District","=""1660011""","Employee Benefits","$450,980"
"Wolcott School District","=""1660011""","Purchased Services Other Than Transportation","$951,552"
"Wolcott School District","=""1660011""","Special Education Tuition","$1,333,042"
"Wolcott School District","=""1660011""","Supplies","$37,652"
"Wolcott School District","=""1660011""","Property Services","$0"
"Wolcott School District","=""1660011""","Purchased Services For Transportation","$657,546"
"Wolcott School District","=""1660011""","Equipment","$638"
"Wolcott School District","=""1660011""","All Other Expenditures","$793"
"Wolcott School District","=""1660011""","Total","$6,904,056"
"Woodbridge School District","=""1670011""","Teacher Salaries","$1,013,307"
"Woodbridge School District","=""1670011""","Instructional Aide Salaries","$364,892"
"Woodbridge School District","=""1670011""","Other Salaries","$189,435"
"Woodbridge School District","=""1670011""","Employee Benefits","$430,649"
"Woodbridge School District","=""1670011""","Purchased Services Other Than Transportation","$213,052"
"Woodbridge School District","=""1670011""","Special Education Tuition","$759,694"
"Woodbridge School District","=""1670011""","Supplies","$22,018"
"Woodbridge School District","=""1670011""","Property Services","$0"
"Woodbridge School District","=""1670011""","Purchased Services For Transportation","$293,441"
"Woodbridge School District","=""1670011""","Equipment","$702"
"Woodbridge School District","=""1670011""","All Other Expenditures","$1,348"
"Woodbridge School District","=""1670011""","Total","$3,288,538"
"Woodstock School District","=""1690011""","Teacher Salaries","$864,075"
"Woodstock School District","=""1690011""","Instructional Aide Salaries","$713,373"
"Woodstock School District","=""1690011""","Other Salaries","$202,433"
"Woodstock School District","=""1690011""","Employee Benefits","$379,410"
