"Special Education Expenditures, 2018-19"
"All Districts"

"District","District Code","Description","Amount"
"Westport School District","=""1580011""","Supplies","$103,455"
"Westport School District","=""1580011""","Property Services","$0"
"Westport School District","=""1580011""","Purchased Services For Transportation","$1,458,494"
"Westport School District","=""1580011""","Equipment","$43,657"
"Westport School District","=""1580011""","All Other Expenditures","$2,554"
"Westport School District","=""1580011""","Total","$23,543,881"
"Wethersfield School District","=""1590011""","Teacher Salaries","$2,876,811"
"Wethersfield School District","=""1590011""","Instructional Aide Salaries","$2,621,903"
"Wethersfield School District","=""1590011""","Other Salaries","$469,433"
"Wethersfield School District","=""1590011""","Employee Benefits","$1,798,650"
"Wethersfield School District","=""1590011""","Purchased Services Other Than Transportation","$512,602"
"Wethersfield School District","=""1590011""","Special Education Tuition","$5,826,448"
"Wethersfield School District","=""1590011""","Supplies","$21,098"
"Wethersfield School District","=""1590011""","Property Services","$57,000"
"Wethersfield School District","=""1590011""","Purchased Services For Transportation","$2,113,953"
"Wethersfield School District","=""1590011""","Equipment","$7,302"
"Wethersfield School District","=""1590011""","All Other Expenditures","$990"
"Wethersfield School District","=""1590011""","Total","$16,306,192"
"Willington School District","=""1600011""","Teacher Salaries","$857,562"
"Willington School District","=""1600011""","Instructional Aide Salaries","$259,839"
"Willington School District","=""1600011""","Other Salaries","$199,931"
"Willington School District","=""1600011""","Employee Benefits","$329,906"
"Willington School District","=""1600011""","Purchased Services Other Than Transportation","$679,148"
"Willington School District","=""1600011""","Special Education Tuition","$253,343"
"Willington School District","=""1600011""","Supplies","$10,950"
"Willington School District","=""1600011""","Property Services","$8,189"
"Willington School District","=""1600011""","Purchased Services For Transportation","$164,166"
"Willington School District","=""1600011""","Equipment","$1,996"
"Willington School District","=""1600011""","All Other Expenditures","$515"
"Willington School District","=""1600011""","Total","$2,765,546"
"Wilton School District","=""1610011""","Teacher Salaries","$4,321,573"
"Wilton School District","=""1610011""","Instructional Aide Salaries","$2,442,587"
"Wilton School District","=""1610011""","Other Salaries","$4,127,302"
"Wilton School District","=""1610011""","Employee Benefits","$2,835,392"
"Wilton School District","=""1610011""","Purchased Services Other Than Transportation","$1,846,676"
"Wilton School District","=""1610011""","Special Education Tuition","$5,061,046"
"Wilton School District","=""1610011""","Supplies","$112,772"
"Wilton School District","=""1610011""","Property Services","$5,428"
"Wilton School District","=""1610011""","Purchased Services For Transportation","$862,579"
"Wilton School District","=""1610011""","Equipment","$254,444"
"Wilton School District","=""1610011""","All Other Expenditures","$2,000"
"Wilton School District","=""1610011""","Total","$21,871,799"
"Winchester School District","=""1620011""","Teacher Salaries","$1,251,247"
"Winchester School District","=""1620011""","Instructional Aide Salaries","$710,008"
"Winchester School District","=""1620011""","Other Salaries","$365,825"
"Winchester School District","=""1620011""","Employee Benefits","$0"
"Winchester School District","=""1620011""","Purchased Services Other Than Transportation","$124,094"
"Winchester School District","=""1620011""","Special Education Tuition","$2,549,813"
"Winchester School District","=""1620011""","Supplies","$9,566"
"Winchester School District","=""1620011""","Property Services","$0"
"Winchester School District","=""1620011""","Purchased Services For Transportation","$738,410"
"Winchester School District","=""1620011""","Equipment","$2,405"
"Winchester School District","=""1620011""","All Other Expenditures","$0"
"Winchester School District","=""1620011""","Total","$5,751,368"
"Windham School District","=""1630011""","Teacher Salaries","$3,773,780"
"Windham School District","=""1630011""","Instructional Aide Salaries","$2,325,006"
"Windham School District","=""1630011""","Other Salaries","$448,469"
"Windham School District","=""1630011""","Employee Benefits","$1,447,834"
"Windham School District","=""1630011""","Purchased Services Other Than Transportation","$326,416"
"Windham School District","=""1630011""","Special Education Tuition","$4,509,148"
"Windham School District","=""1630011""","Supplies","$28,237"
"Windham School District","=""1630011""","Property Services","$0"
"Windham School District","=""1630011""","Purchased Services For Transportation","$1,137,252"
"Windham School District","=""1630011""","Equipment","$0"
"Windham School District","=""1630011""","All Other Expenditures","$400"
"Windham School District","=""1630011""","Total","$13,996,541"
"Windsor Locks School District","=""1650011""","Teacher Salaries","$3,239,547"
"Windsor Locks School District","=""1650011""","Instructional Aide Salaries","$1,360,017"
"Windsor Locks School District","=""1650011""","Other Salaries","$525,409"
"Windsor Locks School District","=""1650011""","Employee Benefits","$1,024,208"
"Windsor Locks School District","=""1650011""","Purchased Services Other Than Transportation","$368,349"
"Windsor Locks School District","=""1650011""","Special Education Tuition","$1,262,891"
"Windsor Locks School District","=""1650011""","Supplies","$86,618"
"Windsor Locks School District","=""1650011""","Property Services","$65,466"
"Windsor Locks School District","=""1650011""","Purchased Services For Transportation","$380,514"
"Windsor Locks School District","=""1650011""","Equipment","$10,061"
"Windsor Locks School District","=""1650011""","All Other Expenditures","$2,807"
"Windsor Locks School District","=""1650011""","Total","$8,325,888"
"Windsor School District","=""1640011""","Teacher Salaries","$6,721,925"
"Windsor School District","=""1640011""","Instructional Aide Salaries","$2,251,796"
"Windsor School District","=""1640011""","Other Salaries","$1,610,083"
"Windsor School District","=""1640011""","Employee Benefits","$10,000"
"Windsor School District","=""1640011""","Purchased Services Other Than Transportation","$508,070"
"Windsor School District","=""1640011""","Special Education Tuition","$4,946,866"
"Windsor School District","=""1640011""","Supplies","$49,402"
"Windsor School District","=""1640011""","Property Services","$570"
"Windsor School District","=""1640011""","Purchased Services For Transportation","$2,384,288"
"Windsor School District","=""1640011""","Equipment","$11,774"
"Windsor School District","=""1640011""","All Other Expenditures","$832"
"Windsor School District","=""1640011""","Total","$18,495,605"
"Wolcott School District","=""1660011""","Teacher Salaries","$2,075,372"
"Wolcott School District","=""1660011""","Instructional Aide Salaries","$924,291"
"Wolcott School District","=""1660011""","Other Salaries","$735,053"
"Wolcott School District","=""1660011""","Employee Benefits","$769,268"
"Wolcott School District","=""1660011""","Purchased Services Other Than Transportation","$871,214"
"Wolcott School District","=""1660011""","Special Education Tuition","$1,634,386"
"Wolcott School District","=""1660011""","Supplies","$66,661"
"Wolcott School District","=""1660011""","Property Services","$0"
"Wolcott School District","=""1660011""","Purchased Services For Transportation","$654,514"
"Wolcott School District","=""1660011""","Equipment","$18,515"
"Wolcott School District","=""1660011""","All Other Expenditures","$1,030"
"Wolcott School District","=""1660011""","Total","$7,750,305"
"Woodbridge School District","=""1670011""","Teacher Salaries","$1,085,857"
"Woodbridge School District","=""1670011""","Instructional Aide Salaries","$442,095"
"Woodbridge School District","=""1670011""","Other Salaries","$203,234"
"Woodbridge School District","=""1670011""","Employee Benefits","$503,757"
"Woodbridge School District","=""1670011""","Purchased Services Other Than Transportation","$215,917"
"Woodbridge School District","=""1670011""","Special Education Tuition","$765,722"
"Woodbridge School District","=""1670011""","Supplies","$34,225"
"Woodbridge School District","=""1670011""","Property Services","$0"
"Woodbridge School District","=""1670011""","Purchased Services For Transportation","$325,580"
"Woodbridge School District","=""1670011""","Equipment","$0"
"Woodbridge School District","=""1670011""","All Other Expenditures","$215"
"Woodbridge School District","=""1670011""","Total","$3,576,601"
"Woodstock School District","=""1690011""","Teacher Salaries","$854,638"
"Woodstock School District","=""1690011""","Instructional Aide Salaries","$474,776"
"Woodstock School District","=""1690011""","Other Salaries","$223,820"
"Woodstock School District","=""1690011""","Employee Benefits","$353,773"
"Woodstock School District","=""1690011""","Purchased Services Other Than Transportation","$66,410"
"Woodstock School District","=""1690011""","Special Education Tuition","$2,416,128"
"Woodstock School District","=""1690011""","Supplies","$35,288"
"Woodstock School District","=""1690011""","Property Services","$2,539"
"Woodstock School District","=""1690011""","Purchased Services For Transportation","$242,840"
